150.3480 	EXP 	whitePhotoDiode_1: autoDraw = True
150.5478 	EXP 	whitePhotoDiode_1: autoDraw = False
152.8498 	EXP 	whitePhotoDiode_1: autoDraw = True
153.0499 	EXP 	whitePhotoDiode_1: autoDraw = False
154.8681 	EXP 	whitePhotoDiode_1: autoDraw = True
155.0682 	EXP 	whitePhotoDiode_1: autoDraw = False
157.1867 	EXP 	whitePhotoDiode_1: autoDraw = True
157.3866 	EXP 	whitePhotoDiode_1: autoDraw = False
159.7722 	EXP 	whitePhotoDiode_1: autoDraw = True
159.9725 	EXP 	whitePhotoDiode_1: autoDraw = False
162.4576 	EXP 	whitePhotoDiode_1: autoDraw = True
162.6581 	EXP 	whitePhotoDiode_1: autoDraw = False
164.6762 	EXP 	whitePhotoDiode_1: autoDraw = True
164.8765 	EXP 	whitePhotoDiode_1: autoDraw = False
167.6617 	EXP 	whitePhotoDiode_1: autoDraw = True
167.8622 	EXP 	whitePhotoDiode_1: autoDraw = False
170.5808 	EXP 	whitePhotoDiode_1: autoDraw = True
170.7809 	EXP 	whitePhotoDiode_1: autoDraw = False
172.9331 	EXP 	whitePhotoDiode_1: autoDraw = True
173.1334 	EXP 	whitePhotoDiode_1: autoDraw = False
175.9021 	EXP 	whitePhotoDiode_1: autoDraw = True
176.1021 	EXP 	whitePhotoDiode_1: autoDraw = False
178.7379 	EXP 	whitePhotoDiode_1: autoDraw = True
178.9378 	EXP 	whitePhotoDiode_1: autoDraw = False
181.1729 	EXP 	whitePhotoDiode_1: autoDraw = True
181.3732 	EXP 	whitePhotoDiode_1: autoDraw = False
183.6751 	EXP 	whitePhotoDiode_1: autoDraw = True
183.8753 	EXP 	whitePhotoDiode_1: autoDraw = False
185.9270 	EXP 	whitePhotoDiode_1: autoDraw = True
186.1271 	EXP 	whitePhotoDiode_1: autoDraw = False
188.1453 	EXP 	whitePhotoDiode_1: autoDraw = True
188.3458 	EXP 	whitePhotoDiode_1: autoDraw = False
190.8145 	EXP 	whitePhotoDiode_1: autoDraw = True
191.0145 	EXP 	whitePhotoDiode_1: autoDraw = False
193.1161 	EXP 	whitePhotoDiode_1: autoDraw = True
193.3166 	EXP 	whitePhotoDiode_1: autoDraw = False
195.1511 	EXP 	whitePhotoDiode_1: autoDraw = True
195.3514 	EXP 	whitePhotoDiode_1: autoDraw = False
197.8866 	EXP 	whitePhotoDiode_1: autoDraw = True
198.0871 	EXP 	whitePhotoDiode_1: autoDraw = False
200.5889 	EXP 	whitePhotoDiode_1: autoDraw = True
200.7890 	EXP 	whitePhotoDiode_1: autoDraw = False
203.1410 	EXP 	whitePhotoDiode_1: autoDraw = True
203.3413 	EXP 	whitePhotoDiode_1: autoDraw = False
205.4762 	EXP 	whitePhotoDiode_1: autoDraw = True
205.6766 	EXP 	whitePhotoDiode_1: autoDraw = False
207.5448 	EXP 	whitePhotoDiode_1: autoDraw = True
207.7448 	EXP 	whitePhotoDiode_1: autoDraw = False
210.1968 	EXP 	whitePhotoDiode_1: autoDraw = True
210.3970 	EXP 	whitePhotoDiode_1: autoDraw = False
212.5488 	EXP 	whitePhotoDiode_1: autoDraw = True
212.7490 	EXP 	whitePhotoDiode_1: autoDraw = False
215.0844 	EXP 	whitePhotoDiode_1: autoDraw = True
215.2842 	EXP 	whitePhotoDiode_1: autoDraw = False
217.4197 	EXP 	whitePhotoDiode_1: autoDraw = True
217.6198 	EXP 	whitePhotoDiode_1: autoDraw = False
220.2053 	EXP 	whitePhotoDiode_1: autoDraw = True
220.4051 	EXP 	whitePhotoDiode_1: autoDraw = False
223.1241 	EXP 	whitePhotoDiode_1: autoDraw = True
223.3247 	EXP 	whitePhotoDiode_1: autoDraw = False
226.0264 	EXP 	whitePhotoDiode_1: autoDraw = True
226.2268 	EXP 	whitePhotoDiode_1: autoDraw = False
228.7455 	EXP 	whitePhotoDiode_1: autoDraw = True
228.9455 	EXP 	whitePhotoDiode_1: autoDraw = False
231.1473 	EXP 	whitePhotoDiode_1: autoDraw = True
231.3477 	EXP 	whitePhotoDiode_1: autoDraw = False
233.8666 	EXP 	whitePhotoDiode_1: autoDraw = True
234.0665 	EXP 	whitePhotoDiode_1: autoDraw = False
236.2515 	EXP 	whitePhotoDiode_1: autoDraw = True
236.4520 	EXP 	whitePhotoDiode_1: autoDraw = False
238.8369 	EXP 	whitePhotoDiode_1: autoDraw = True
239.0372 	EXP 	whitePhotoDiode_1: autoDraw = False
241.5061 	EXP 	whitePhotoDiode_1: autoDraw = True
241.7064 	EXP 	whitePhotoDiode_1: autoDraw = False
243.6579 	EXP 	whitePhotoDiode_1: autoDraw = True
243.8577 	EXP 	whitePhotoDiode_1: autoDraw = False
246.3937 	EXP 	whitePhotoDiode_1: autoDraw = True
246.5937 	EXP 	whitePhotoDiode_1: autoDraw = False
249.3460 	EXP 	whitePhotoDiode_1: autoDraw = True
249.5458 	EXP 	whitePhotoDiode_1: autoDraw = False
251.6810 	EXP 	whitePhotoDiode_1: autoDraw = True
251.8811 	EXP 	whitePhotoDiode_1: autoDraw = False
254.5003 	EXP 	whitePhotoDiode_1: autoDraw = True
254.7002 	EXP 	whitePhotoDiode_1: autoDraw = False
256.6019 	EXP 	whitePhotoDiode_1: autoDraw = True
256.8021 	EXP 	whitePhotoDiode_1: autoDraw = False
259.3541 	EXP 	whitePhotoDiode_1: autoDraw = True
259.5544 	EXP 	whitePhotoDiode_1: autoDraw = False
261.4389 	EXP 	whitePhotoDiode_1: autoDraw = True
261.6394 	EXP 	whitePhotoDiode_1: autoDraw = False
264.3250 	EXP 	whitePhotoDiode_1: autoDraw = True
264.5251 	EXP 	whitePhotoDiode_1: autoDraw = False
266.5098 	EXP 	whitePhotoDiode_1: autoDraw = True
266.7102 	EXP 	whitePhotoDiode_1: autoDraw = False
268.7120 	EXP 	whitePhotoDiode_1: autoDraw = True
268.9119 	EXP 	whitePhotoDiode_1: autoDraw = False
271.4975 	EXP 	whitePhotoDiode_1: autoDraw = True
271.6977 	EXP 	whitePhotoDiode_1: autoDraw = False
273.8495 	EXP 	whitePhotoDiode_1: autoDraw = True
274.0496 	EXP 	whitePhotoDiode_1: autoDraw = False
276.3846 	EXP 	whitePhotoDiode_1: autoDraw = True
276.5849 	EXP 	whitePhotoDiode_1: autoDraw = False
278.5532 	EXP 	whitePhotoDiode_1: autoDraw = True
278.7531 	EXP 	whitePhotoDiode_1: autoDraw = False
280.9887 	EXP 	whitePhotoDiode_1: autoDraw = True
281.1887 	EXP 	whitePhotoDiode_1: autoDraw = False
283.4070 	EXP 	whitePhotoDiode_1: autoDraw = True
283.6072 	EXP 	whitePhotoDiode_1: autoDraw = False
285.4253 	EXP 	whitePhotoDiode_1: autoDraw = True
285.6260 	EXP 	whitePhotoDiode_1: autoDraw = False
287.5103 	EXP 	whitePhotoDiode_1: autoDraw = True
287.7111 	EXP 	whitePhotoDiode_1: autoDraw = False
289.7459 	EXP 	whitePhotoDiode_1: autoDraw = True
289.9459 	EXP 	whitePhotoDiode_1: autoDraw = False
291.8811 	EXP 	whitePhotoDiode_1: autoDraw = True
292.0808 	EXP 	whitePhotoDiode_1: autoDraw = False
294.5496 	EXP 	whitePhotoDiode_1: autoDraw = True
294.7502 	EXP 	whitePhotoDiode_1: autoDraw = False
297.1856 	EXP 	whitePhotoDiode_1: autoDraw = True
297.3853 	EXP 	whitePhotoDiode_1: autoDraw = False
300.0041 	EXP 	whitePhotoDiode_1: autoDraw = True
300.2044 	EXP 	whitePhotoDiode_1: autoDraw = False
302.9066 	EXP 	whitePhotoDiode_1: autoDraw = True
303.1069 	EXP 	whitePhotoDiode_1: autoDraw = False
305.2588 	EXP 	whitePhotoDiode_1: autoDraw = True
305.4587 	EXP 	whitePhotoDiode_1: autoDraw = False
308.0274 	EXP 	whitePhotoDiode_1: autoDraw = True
308.2277 	EXP 	whitePhotoDiode_1: autoDraw = False
310.8629 	EXP 	whitePhotoDiode_1: autoDraw = True
311.0635 	EXP 	whitePhotoDiode_1: autoDraw = False
313.0316 	EXP 	whitePhotoDiode_1: autoDraw = True
313.2317 	EXP 	whitePhotoDiode_1: autoDraw = False
315.8675 	EXP 	whitePhotoDiode_1: autoDraw = True
316.0672 	EXP 	whitePhotoDiode_1: autoDraw = False
318.5192 	EXP 	whitePhotoDiode_1: autoDraw = True
318.7194 	EXP 	whitePhotoDiode_1: autoDraw = False
321.0546 	EXP 	whitePhotoDiode_1: autoDraw = True
321.2547 	EXP 	whitePhotoDiode_1: autoDraw = False
323.8068 	EXP 	whitePhotoDiode_1: autoDraw = True
324.0070 	EXP 	whitePhotoDiode_1: autoDraw = False
326.2255 	EXP 	whitePhotoDiode_1: autoDraw = True
326.4256 	EXP 	whitePhotoDiode_1: autoDraw = False
328.9277 	EXP 	whitePhotoDiode_1: autoDraw = True
329.1279 	EXP 	whitePhotoDiode_1: autoDraw = False
331.0795 	EXP 	whitePhotoDiode_1: autoDraw = True
331.2797 	EXP 	whitePhotoDiode_1: autoDraw = False
333.5149 	EXP 	whitePhotoDiode_1: autoDraw = True
333.7150 	EXP 	whitePhotoDiode_1: autoDraw = False
336.4172 	EXP 	whitePhotoDiode_1: autoDraw = True
336.6174 	EXP 	whitePhotoDiode_1: autoDraw = False
338.5357 	EXP 	whitePhotoDiode_1: autoDraw = True
338.7358 	EXP 	whitePhotoDiode_1: autoDraw = False
340.9543 	EXP 	whitePhotoDiode_1: autoDraw = True
341.1544 	EXP 	whitePhotoDiode_1: autoDraw = False
343.9067 	EXP 	whitePhotoDiode_1: autoDraw = True
344.1068 	EXP 	whitePhotoDiode_1: autoDraw = False
346.4922 	EXP 	whitePhotoDiode_1: autoDraw = True
346.6923 	EXP 	whitePhotoDiode_1: autoDraw = False
348.6607 	EXP 	whitePhotoDiode_1: autoDraw = True
348.8608 	EXP 	whitePhotoDiode_1: autoDraw = False
350.8291 	EXP 	whitePhotoDiode_1: autoDraw = True
351.0293 	EXP 	whitePhotoDiode_1: autoDraw = False
353.1976 	EXP 	whitePhotoDiode_1: autoDraw = True
353.3978 	EXP 	whitePhotoDiode_1: autoDraw = False
355.6664 	EXP 	whitePhotoDiode_1: autoDraw = True
355.8665 	EXP 	whitePhotoDiode_1: autoDraw = False
358.5021 	EXP 	whitePhotoDiode_1: autoDraw = True
358.7022 	EXP 	whitePhotoDiode_1: autoDraw = False
360.9874 	EXP 	whitePhotoDiode_1: autoDraw = True
361.1877 	EXP 	whitePhotoDiode_1: autoDraw = False
363.1893 	EXP 	whitePhotoDiode_1: autoDraw = True
363.3894 	EXP 	whitePhotoDiode_1: autoDraw = False
366.1750 	EXP 	whitePhotoDiode_1: autoDraw = True
366.3752 	EXP 	whitePhotoDiode_1: autoDraw = False
369.1275 	EXP 	whitePhotoDiode_1: autoDraw = True
369.3276 	EXP 	whitePhotoDiode_1: autoDraw = False
371.6462 	EXP 	whitePhotoDiode_1: autoDraw = True
371.8464 	EXP 	whitePhotoDiode_1: autoDraw = False
374.5486 	EXP 	whitePhotoDiode_1: autoDraw = True
374.7488 	EXP 	whitePhotoDiode_1: autoDraw = False
377.2175 	EXP 	whitePhotoDiode_1: autoDraw = True
377.4176 	EXP 	whitePhotoDiode_1: autoDraw = False
379.7529 	EXP 	whitePhotoDiode_1: autoDraw = True
379.9530 	EXP 	whitePhotoDiode_1: autoDraw = False
382.2383 	EXP 	whitePhotoDiode_1: autoDraw = True
382.4384 	EXP 	whitePhotoDiode_1: autoDraw = False
384.3566 	EXP 	whitePhotoDiode_1: autoDraw = True
384.5568 	EXP 	whitePhotoDiode_1: autoDraw = False
386.6419 	EXP 	whitePhotoDiode_1: autoDraw = True
386.8420 	EXP 	whitePhotoDiode_1: autoDraw = False
389.1106 	EXP 	whitePhotoDiode_1: autoDraw = True
389.3107 	EXP 	whitePhotoDiode_1: autoDraw = False
391.3958 	EXP 	whitePhotoDiode_1: autoDraw = True
391.5959 	EXP 	whitePhotoDiode_1: autoDraw = False
392.5911 	EXP 	Sound audioRecording reached end of file
394.1147 	EXP 	whitePhotoDiode_1: autoDraw = True
